username,strMainList,strTagsList,strAtUsersList,retweets
ActiveSpaces,"['RT', 'Vous', 'lattendiez', 'il', 'est', 'enfin', 'disponible', 'La', 'version', 'française', 'du', 'Guide', 'de', 'lagripreneuriat', 'digital', '', 'La', 'voie', 'du', 'succès', 'pou']",[],['AgriHack'],21
ActiveSpaces,"['RT', 'Pendant', 'la', 'visite', 'du', 'High', 'Tech', 'Center', 'de', 'lEcole', 'Nationale', 'Polytechnique', 'de', 'Yaoundé', 'le', 'Journaliste', 'a', 'pu', 'compre']",[],"['IsraelinCM', 'yanircozin']",4
ActiveSpaces,"['RT', 'est', 'honoree', 'par', 'la', 'visite', 'du', 'Journaliste', 'qui', 'a', 'visite', 'la', 'du', 'CETIC', 'de', 'Ngoa', 'Ekele']",['salleinformatique'],"['IsraelinCM', 'IsraelinCM', 'yanircozin']",1
ActiveSpaces,"['RT', 'Fruit', 'de', 'la', 'cooperation', 'entre', 'et', 'le', 'le', 'High', 'Tech', 'Center', 'forme', 'des', 'Ingenieurs', 'en', 'en']","['Robotique', 'Mecatronique', 'mecaniqu']",['IsraelinCM'],14
ActiveSpaces,"['RT', 'Top', 'SubSaharan', 'African', 'Countries', 'For', 'Investment', 'In', '2018', 'ht']","['Education', 'africabiz']","['TheAfricaMentor', 'ActivSpaces']",2
ActiveSpaces,"['RT', 'Savezvous', 'exactement', 'où', 'vous', 'créer', 'votre', 'network', '']",[],['HNziko'],2
ActiveSpaces,"['RT', 'Savezvous', 'exactement', 'où', 'vous', 'créer', 'votre', 'network', '']",[],['HNziko'],2
ActiveSpaces,"['RT', 'ActivSpaces', 'to', 'Produce', 'the', 'next', 'Telecommunications', 'Company', 'in', 'Cameroon', 'via']",[],"['Miss237Faces', 'activspaces']",2
ActiveSpaces,"['ActivSpaces', 'to', 'Produce', 'the', 'next', 'Telecommunications', 'Company', 'in', 'Cameroon', 'via']",[],['activspaces'],0
ActiveSpaces,"['Comment', 'créer', 'efficacement', 'une', 'startup', 'pérenne', '', 'Rendezvous', 'mercredi', '06', 'décembre', '2017', 'à', 'dès', '18h00']",[],['ActivSpaces'],7
ActiveSpaces,"['RT', 'Cest', 'vrai', 'On', 'voit', 'très', 'peu', 'souvent', 'des', 'seniors', 'de', 'ce', 'profil', 'Hes', 'a', '']","['WallBraker', 'DTS2']",['carmelfopa'],3
ActiveSpaces,"['RT', 'Cest', 'parti', 'pour', 'le', 'Phase', '1', '', 'Small', 'Talk', 'avec']",['Edition4'],"['DgitalThursday', 'DgitalThursday', 'nteffal']",3
ActiveSpaces,"['RT', 'Ces', '3', 'Américains', 'présenteront', 'leur', 'au', 'gtgt']","['jeunes', 'startup', 'GES2017', 'entreprise']","['USEmbYaounde', 'activspaces']",2
ActiveSpaces,"['Silicon', 'Mountain', 'techpreneurs', 'ponder', 'on', 'how', 'to', 'build', 'multi', 'billion', 'dollar', 'companies', 'via']",[],['activspaces'],5
ActiveSpaces,"['Noubliez', 'pas', 'de', 'vous', 'rendre', 'au', 'séminaire', 'IsraelCameroun', 'qui', 'se', 'tiendra', 'à', 'la', 'chambre', 'de', 'commerce', 'de', 'Yaoundé', 'la', 'se']",[],[],3
ActiveSpaces,"['Participez', 'à', 'cette', 'formation', 'à', 'dès', 'le', '041217', 'et', 'devenez', 'un', 'entrepreneur', 'Attention', 'Nombre', 'de', 'plac']",[],['ActivSpaces'],2
ActiveSpaces,"['RT', 'When', 'you', 'see', 'your', 'office', 'on', 'TV', 'thank', 'you']",[],"['freethinkingST', 'ActivSpaces', 'actunetvox']",3
ActiveSpaces,"['RT', 'Thats', 'way', 'too', 'flattering', '', 'But', 'seriously', 'the', 'bigge']",[],"['tidjanedeme', 'madibaOlivier', 'OliSankara', 'africatechie', 'ActivSpaces', 'madibaOlivier']",2
ActiveSpaces,"['RT', 'Formation', 'au', 'Speed', 'Pitching', 'de', 'nos', 'présélectionnés', 'pour', 'l', 'Formation', 'assurée', 'par', 'partenaire']",['Edition4'],"['DgitalThursday', 'ActivSpaces']",5
ActiveSpaces,"['RT', 'After', 'presentation', 'of', 'this', 'year', 'topic', 'and', 'objectives', 'concerning', 'the', 'fight', 'against', 'and', 'time', 'to', 'q']","['Hiv', 'AIDS', 'CNLS_Togo']",['DashmakeStartup'],8
ActiveSpaces,"['RT', 'Nous', 'rappelons', 'que', 'dans', 'laprèsmidi', '15H', 'aura', 'lieu', 'la', 'présentation', 'et', 'le', 'vote', 'des', 'projets', 'en', 'lice', 'pou']",['PMEXCHANGE2017'],['Ascese_Conseil'],5
ActiveSpaces,"['Monétique', '', 'Visa', 'ouvre', 'un', 'bureau', 'régional', 'à', 'Abidjan', 'via']",[],['TICMag2'],0
ActiveSpaces,"['LInternet', 'Society', 'plaide', 'pour', 'un', 'Internet', 'plus', 'sûr', 'et', 'fiable', 'indispensable', 'au', 'développement', 'de', 'lAfrique']",[],[],0
ActiveSpaces,"['RT', 'Maybe', 'not', 'enough', 'in', 'numbers', 'But', 'without', 'kiroo', 'would', 'have', 'never', 'met', '']",[],"['madibaOlivier', 'OliSankara', 'africatechie', 'ActivSpaces', 'tidjanedeme']",2
ActiveSpaces,"['RT', 'Cameroun', 'Première', 'promotion', '', 'découvrez', 'les', 'bénéficiaires', 'et', 'le', 'staff', '', 'sorti']",[],"['douglasmbiandou', '10000codeurs']",27
ActiveSpaces,"['Ce', 'mercredi', '22', 'novembre', '2017', 'est', 'le', 'dernier', 'jour', 'pour', 'vous', 'enregistrer', 'afin', 'de', 'participer', 'au', 'IsraelCam']",['séminaire'],[],4
ActiveSpaces,"['Ce', 'mercredi', '22', 'novembre', '2017', 'est', 'le', 'dernier', 'jour', 'pour', 'vous', 'enregistrer', 'afin', 'de', 'participer', 'au', 'IsraelCam']",['séminaire'],[],4
ActiveSpaces,"['RT', 'Nous', 'rappelons', 'quun', 'pitch', 'sera', 'organisé', 'ce', 'vendredi', 'à', '14H', 'pour', 'trouver', 'récompenser', 'la', 'meilleure', 'start']",['PMEXCHANGE2017'],['Ascese_Conseil'],6
ActiveSpaces,"['Nos', 'visiteurs', 'de', 'sentretiennent', 'avec', 'les', 'entrepreneurs', 'Ces', 'derniers', 'parlent', 'de', 'leurs', 'startup']",[],['USEmbYaounde'],4
ActiveSpaces,['RT'],[],"['africatechie', 'ActivSpaces', 'freethinkingST', 'Miss237Faces', 'voozi_net', 'gabykant', 'marcombilla', 'USEmbYaounde']",2
ActiveSpaces,"['En', 'ce', 'moment', 'à', 'nous', 'avons', 'la', 'visite', 'du', 'Représentant', 'de', 'lAmbassade', 'des', 'USA', 'à', 'Monsieur', 'Sita', 'C']",['Douala'],['ActivSpaces'],8
ActiveSpaces,"['Silicon', 'Mountain', 'techpreneurs', 'ponder', 'on', 'how', 'to', 'build', 'multi', 'billion', 'dollar', 'companies', 'via']",[],['activspaces'],1
ActiveSpaces,"['Le', 'dernier', 'délai', 'cest', 'demain', '22', 'novembre', '2017', 'Ne', 'loupez', 'pas', 'cette', 'occasion', 'dassister', 'au', 'IsraelCamer']",['séminaire'],[],4
ActiveSpaces,"['RT', 'Vous', 'avez', 'un', 'projet', 'porté', 'par', 'le', 'numérique', '', 'Tentez', 'de', 'gagner', '3000000', 'Fcfa', 'de', 'financement', 'et', 'de', 'nombreux', 'autres', 'lots']",[],['DgitalThursday'],30
ActiveSpaces,"['RT', 'Nouvelles', 'appli', 'en', 'approche', 'Pour', 'tous']",['ZeroCode'],"['dipita_tech', 'lemobileaukamer', 'ActivSpaces']",2
ActiveSpaces,"['DTangakou', 'sales', 'officer', 'de', 'est', 'parmi', 'nous', 'à', 'depuis', 'ce', 'lundi', 'matin', 'et', 'le', 'sera', 'toute']",[],"['theGiftedMom', 'ActivSpaces']",7
ActiveSpaces,"['Plus', 'que', 'deux', 'jours', 'pour', 'senregistrer', 'Inscrivezvous', 'et', 'participez', 'au', 'IsraelCameroun', 'qui', 'se', 'tiendra', 'd']",['séminaire'],[],6
ActiveSpaces,"['Un', 'entrepreneur', 'cest', 'aussi', 'celui', 'qui', 'pose', 'des', 'actes', 'concrets', 'Passez', 'une', 'bonne', 'semaine']",['MondayMotivation'],[],6
ActiveSpaces,"['First', 'keynote', 'speaker', 'Churchill', 'Mambe', 'founder', 'of', 'Njorku', 'speaks', 'on', 'building', 'scalable', 'and', 'profitable', 'ventures']",[],[''],1
ActiveSpaces,"['The', 'mountain', 'conference', 'has', 'begun', 'you', 'can', 'watch', 'live', 'on', 'ActivSpaces', 'facebook', 'page', '17']","['silicon', 'siliconmountain']",[],4
ActiveSpaces,"['You', 'will', 'meet', 'peopletechpreneursinnovatorsinvestorsAfropreneurs']",['codersentrepreneursbusiness'],[],6
ActiveSpaces,['Lol'],[],"['africatechie', 'AnniePayep']",0
ActiveSpaces,"['Etesvous', 'déja', 'enregistré', '', 'La', 'date', 'limite', 'est', 'le', '22', 'novembre', '2017', 'Fruit', 'dun', 'partenariat', 'entre', 'et']",[],['IsraelinCM'],8
ActiveSpaces,"['Actuellement', 'à', 'le', 'deuxième', 'atelier', 'de', 'formation']",['WikiLovesAfrica'],"['ActivSpaces', 'wikilovesafrica', 'WikimediaCM']",3
ActiveSpaces,"['RT', 'You', 'are', 'welcomed']",[],"['antic_cameroun', 'ActivSpaces', 'ActivSpaces']",1
ActiveSpaces,"['RT', 'Concours', 'de']","['wikilovesafrica', 'Wikipedia', 'Douala', 'photographie', 'Cameroun', 'PeopleAtWork', 'activspac']","['bilerene237', 'WikimediaCM', 'ActivSpaces']",2
ActiveSpaces,"['RT', 'Concours', 'de']","['wikilovesafrica', 'Wikipedia', 'Douala', 'photographie', 'Cameroun', 'PeopleAtWork', 'activspac']","['bilerene237', 'WikimediaCM', 'ActivSpaces']",2
ActiveSpaces,"['La', 'startup', '', '', 'est', 'une', 'agence', 'digitale', 'de', 'conseil', 'en', 'management', 'de', 'Ressources', 'Hum']",['ActivSpacesHebdo'],['Arch_conseil'],1
ActiveSpaces,"['RT', 'Thank', 'you', 'for', 'inviting', 'to', 'take', 'part', 'in', 'the', 'exchange', 'between', 'tech', 'startups', 'and', 'farmers']",['ANTIC'],"['ActivSpaces', 'ActivSpaces']",10
ActiveSpaces,"['Rendezvous', 'à', 'Buéa', 'pour', 'la', 'Silicon', 'Mountain', '', 'Inscrivezvous', '']",['ActivSpacesHebdo'],[],3
ActiveSpaces,"['Thank', 'you', 'for', 'inviting', 'to', 'take', 'part', 'in', 'the', 'exchange', 'between', 'tech', 'startups', 'and', 'farmers']",['ANTIC'],['ActivSpaces'],10
ActiveSpaces,"['Tete', 'a', 'tete', 'between', 'MINRESI', 'and', 'Buea']","['siliconmountain', 'siliconmountain17']",['ActivSpaces'],1
ActiveSpaces,['RT'],[],['AfriLabs'],4
ActiveSpaces,"['At', 'the', 'visit', 'of', 'MINRESI', 'to', 'gives', 'an', 'overview', 'of', 'community']","['siliconmountain', 'siliconmountain']","['ActivSpaces', 'akamaotto']",3
ActiveSpaces,"['Happening', 'now', 'representatives', 'from', 'the', 'ministry', 'of', 'Scientific', 'research', 'and', 'Innovation', 'visit']",[],['ActivSpaces'],1
ActiveSpaces,"['Lors', 'du', 'séminaire', 'IsraelCameroun', 'des', 'thèmes', 'tels', 'que', 'Comment', 'assurer', 'la', 'croissance', 'de', 'sa', 'startup', 'attirer', 'des']",[],[],1
ActiveSpaces,"['RT', 'Cool', 'stuff']",['tt237'],['gsandjong'],1
ActiveSpaces,"['RT', 'We', 'are', 'talking', 'to', 'farmers', 'about', 'tech', 'I', 'hope', 'to', 'learn', 'a', 'great', 'deal', 'from', 'the', 'farmers', 'experience']",[],"['freethinkingST', 'ActivSpaces', 'AGROHUB']",4
ActiveSpaces,"['RT', 'Yello', 'est', 'déjà', 'là', '', '', 'Une', 'édition', 'spéciale', 'Mobile', 'Gaming', '', 'In']",['GamingDay13'],"['GamingDay237', 'ClashRoyale', 'Tetris_Official', 'SubwaySurf_']",13
ActiveSpaces,"['Après', 'une', 'courte', 'visite', 'rendue', 'à', 'leader', 'de', 'la', 'communauté', 'na', 'pa', 'manqué', 'de', 'p']",[],"['ActivSpaces', 'jessica_pahane', 'CamerSMM']",2
ActiveSpaces,"['RT', 'Interesting']",[],['MissBlonBlon'],1
ActiveSpaces,"['RT', 'Tell', 'us', 'more']",[],"['ShakesSocrate', 'ActivSpaces']",1
ActiveSpaces,"['RT', 'Loving', 'the', 'new', 'artwork']",[],"['_tabbz', 'ActivSpaces', 'freethinkingST', 'lagriffemboko', 'DjiaThink', 'freethinkingST']",1
ActiveSpaces,"['En', 'ce', 'mardi', 'aprèsmidi', 'ce', 'nouveau', 'design', 'à', 'fait', 'resplendir', 'les', 'locaux', 'Les', 'startups', 'quant', 'à', 'elles', 'ne']",[],['ActivSpaces'],3
ActiveSpaces,"['RT', 'Strong', 'word', '', 'Painted', 'on', 'wall']",['GRIT'],"['DjiaThink', 'ActivSpaces']",2
ActiveSpaces,"['RT', 'Why', 'Rebecca', 'Enonchong', 'invests', 'in', 'African', 'Tech']",[],['ABANAngels'],26
ActiveSpaces,"['RT', 'Why', 'Rebecca', 'Enonchong', 'invests', 'in', 'African', 'Tech']",[],['ABANAngels'],26
ActiveSpaces,"['RT', 'RT', 'Le', 'séminaire', 'Hightech', 'amp', 'Innovation', 'Israël', 'Cameroun', 'est', 'une', 'réelle', 'opportunité', 'daffaires', 'htt']",[],"['ChangeonsLeJeu', 'ActivSpaces', 'Camt']",1
ActiveSpaces,"['Are', 'you', 'currently', 'an', 'employee', 'and', 'considering', 'a', 'career', 'change', 'Do', 'you', 'have', 'an', 'idea', 'that', 'you', 'want', 'to', 'transform', 'into']",[],[],11
ActiveSpaces,"['Le', 'séminaire', 'Hightech', 'amp', 'Innovation', 'Israël', 'Cameroun', 'est', 'une', 'réelle', 'opportunité', 'daffaires', 'ouvrira', 'd']",[],['Camtelonline'],15
ActiveSpaces,"['RT', 'mode', 'activated', 'via', 'on', 'Global', 'Entrepreneurship', 'Week']",[],"['bayangiman', 'GeorgesMpoudi', 'ActivSpaces']",1
ActiveSpaces,"['RT', 'Jusquau', '22', 'novembre', '2017', 'enregistrezvous', 'pour', 'participer', 'à', 'la', '2nd', 'édition', 'du', 'séminaire', 'Hightech', 'amp', 'Innovation', 'Israël', '']",[],['ActivSpaces'],13
ActiveSpaces,"['Jusquau', '22', 'novembre', '2017', 'enregistrezvous', 'pour', 'participer', 'à', 'la', '2nd', 'édition', 'du', 'séminaire', 'Hightech', 'amp', 'Innovation', 'Is']",[],[],13
ActiveSpaces,"['Merci', 'à', 'pour', 'ce', 'Kit', 'de', 'offert', 'à', 'et', 'destiné', 'aux', 'gagnantes', 'du', 'Summer', 'Startup', 'Boo']",['RaspberryPi'],"['AfriStack', 'ActivSpaces']",4
ActiveSpaces,"['Passez', 'une', 'excellente', 'semaine', 'et', 'efforcezvous', 'de', 'sortir', 'du', 'lot']","['MondayMotivation', 'Entrepreneuriat']",[],1
ActiveSpaces,"['Merci', 'à', 'Sandrine', 'Sonfack', 'de', 'pour', 'sa', 'visite', 'à', 'et', 'pour', 'tout', 'le', 'soutien', 'de']",[],"['israelinCM', 'ActivSpaces', 'israelinCM']",4
ActiveSpaces,"['The', 'Silicon', 'Mountain', 'conference', 'is', 'already', 'gaining', 'presence', 'in', 'Fako', 'and', 'the', 'world', 'at', 'Dont', 'forget', 'to', 'register']",['siliconmountain17'],[],0
ActiveSpaces,"['Demain', '11', 'novembre', '2017', 'rendezvous', 'à', 'pour', 'une', 'petite', 'balade', 'avec', 'dès', '16H00', 'Apprenez', 'à', 'co']",[],"['ActivSpaces', 'WordPress']",2
ActiveSpaces,"['RT', 'In', 'love', 'with', 'our', 'new', 'wall', 'paint', 'design', 'at', '', 'We', 'shine', 'bright', 'When', 'Art', 'and', 'Tech', 'join', 'they', 'are', 'full', 'colors']",[],"['Miss237Faces', 'ActivSpaces']",8
ActiveSpaces,"['the', 'day', 'is', 'fast', 'approaching', 'We', 'hope', 'everyone', 'has', 'registered', 'for', 'the', 'Silicon', 'Mountain', 'conference']",['siliconmountain17'],[],14
ActiveSpaces,"['Afrique', 'du', 'Sud', '', 'Comsol', 'envisage', 'de', 'lancer', 'un', 'réseau', '5G', 'expérimental', 'ce', 'mois', 'via']",[],['TICMag2'],1
ActiveSpaces,"['High', 'Tech', '', 'LArabie', 'Saoudite', 'accorde', 'sa', 'nationalité', 'à', 'un', 'robot', 'et', 'crée', 'la', 'polémique', 'via']",[],['TICMag2'],1
ActiveSpaces,"['Réseaux', 'sociaux', '', 'Twitter', 'généralise', 'lallongement', 'de', 'ses', 'tweets', 'de', '140', 'à', '280', 'caractères', 'via']",[],['TICMag2'],3
ActiveSpaces,"['RT', 'Big', 'thanks', 'to', 'for', 'hosting', 'us', 'and', 'for', 'the', 'LiveTweet', 'We', 'have', 'a', 'continent', 'to', 'build', '']",[],"['JC_Carlton', 'ActivSpaces']",1
ActiveSpaces,"['JC_Carlton', 'amp', 'interviewés', 'par', 'après', 'la', 'conférence', 'de', 'presse', 'à']",[],"['Dante_Bissay', 'canal2inter', 'ActivSpaces']",2
ActiveSpaces,"['JC_Carlton', 'Notre', 'crédibilité', 'est', 'basée', 'sur', 'les', 'actions', 'déjà', 'élaborées', 'Et', 'bientôt', 'notre', 'site', 'internet', 'sera', 'mis', 'à']",[],[],1
ActiveSpaces,"['JC_Carlton', 'Notre', 'crédibilité', 'est', 'basée', 'sur', 'les', 'actions', 'déjà', 'élaborées', 'Et', 'bientôt', 'notre', 'site', 'internet', 'sera', 'mis', 'à']",[],[],1
ActiveSpaces,"['JC_Carlton', 'Nous', 'avons', 'lobligation', 'de', 'prendre', 'soin', 'de', 'notre', 'prochain']","['smile4peace', 'Charity']",[],2
ActiveSpaces,"['JC_Carlton', 'Redonner', 'la', 'vie', 'au', 'nord', 'tel', 'est', 'notre', 'but', 'Dans', 'le', 'mot', 'vie', 'on', 'retrouve', 'aussi', 'léducation']",[],[],2
ActiveSpaces,"['Dante_Bissay', 'Le', 'contexte', 'sécuritaire', 'au', 'nord', 'est', 'assez', 'complexe', 'Nos', 'champs', 'dactions', 'et', 'nos', 'ressources', 'sont', 'lim']",[],[],1
ActiveSpaces,"['Le', 'principe', 'est', 'dassurer', 'la', 'réussite', 'scolaire', 'de', 'ces', 'orphelins', 'victimes', 'de', 'Boko', 'Haram', 'de', 'la', 'classe', 'de', 'Seconde', 'en']",[],[],0
ActiveSpaces,"['The', 'Nation', 'Builders', 'consiste', 'à', 'collecter', 'des', 'fonds', 'pour', 'motiver', 'plus', 'de', '50', 'orphelins', 'du', 'nord', 'à', 'poursuivre', 'leurs', 'é']",[],[],1
ActiveSpaces,"['RT', 'explique', 'au', 'public', 'de', 'la', 'particularité', 'du', 'programme', 'de', 'cette', 'année']","['SmileToSchool', 'NationB']","['C_smilecharity', 'Dante_Bissay', 'ActivSpaces']",2
ActiveSpaces,"['Le', 'projet', 'a', 'été', 'initié', 'par', 'et', 'est', 'né', 'de', 'la', 'volonté', 'de', 'venir', 'en', 'aide', 'aux', 'enfants', 'sans', 'pa']",[],"['C_smilecharity', 'JC_Carlton']",3
ActiveSpaces,"['Début', 'de', 'la', 'conférence', 'de', 'presse', 'avec', 'amp']",['RedonnerDeLaVieAuNord'],"['C_smilecharity', 'JC_Carlton']",0
ActiveSpaces,"['Dans', 'quelques', 'minutes', 'le', 'début', 'de', 'la', 'conférence', 'de', 'presse', 'à', 'avec']",['SmileCharity'],"['ActivSpaces', 'C_smilecharity']",2
ActiveSpaces,"['Ne', 'ratez', 'pas', 'la', 'conférence', 'de', 'presse', 'organisée', 'par', 'la', 'fondation', 'ce', 'soir', 'dès', '17H']",['ActivSpacesHebdo'],['C_smilecharity'],0
ActiveSpaces,"['RT', '', 'Conférence', 'de', 'Presse', '', 'Nation', 'Builders', '', '09112017', '', '17h00', '', 'Activspaces', '', 'Akwa', '', '695', '385', '040', '']","['DlaOut', 'Do']","['doualaout', 'ActivSpaces']",2
ActiveSpaces,"['RT', 'Hello', 'For', 'those', 'in', 'Douala', 'and', 'interested', 'in', 'knowing', 'what', 'happened', 'after', 'please', 'join', 'us', 'at', '5pm', 'by']","['TT237', 'Smile4Peace']","['JC_Carlton', 'Act']",3
ActiveSpaces,"['La', 'startup', 'incubée', 'à', 'met', 'tout', 'en', 'œuvre', 'dans', 'le', 'but', 'de', 'mieux', 'guider', 'la', 'pop']",['ActivSpacesHebdo'],"['Cloomify', 'ActivSpaces']",0
ActiveSpaces,"['Incubée', 'à', 'depuis', 'maintenant', '1', 'an', 'la', 'startup', 'qui', 'grâce', 'à', 'son', 'application']",['ActivSpacesHebdo'],"['ActivSpaces', 'FELICITY']",3
ActiveSpaces,"['Ensemble', 'soutenons', 'les', 'enfants', 'victimes', 'de', 'Boko', 'Haram', 'Nous', 'vous', 'attendons', 'nombreux', 'à', 'cette', 'conférence', 'de', 'presse', 'd']",[],[],4
ActiveSpaces,"['C_smilecharity', 'vous', 'invite', 'à', 'prendre', 'part', 'à', 'sa', 'conférence', 'de', 'presse', 'qui', 'se', 'tiendra', 'ce', 'jeudi', '09', 'novembre', '2017', 'à']",[],[],2
ActiveSpaces,"['Lol', 'Sell', 'right', 'We', 'got', 'it']",[],"['africatechie', 'Miss237Faces']",0
ActiveSpaces,"['RT', 'Welcome', 'to', 'the', 'Tanzanian', 'cafe', 'where', 'all', 'the', 'staff', 'are', 'deaf', 'and', 'theres', 'a', 'chalkboard', 'to', 'help', 'teach', 'customers', 'sign', 'language', 'h']",[],['BBCAfrica'],3932
ActiveSpaces,"['Please', 'email', 'us', 'at', 'infoactivspacescom']",[],['WorldOfEyome'],0
ActiveSpaces,"['Please', 'email', 'us', 'at', 'infoactivspacescom']",[],['WorldOfEyome'],0
ActiveSpaces,"['RT', 'Lors', 'de', 'la', 'projection', 'à', 'avec', 'formateur', 'prochaine', 'rentrée', '26022018']",['Afropreneur'],"['makanipierrette', 'ActivSpaces', 'gabykant', 'objiscameroun']",6
ActiveSpaces,"['us', 'learn', 'techniques', 'on', 'how', 'to', 'build', 'scalable', 'and', 'profitable', 'ventures']","['codersbusinesspeopleentrepreneursstartupsJoin', 'siliconmountain']",[],2
ActiveSpaces,"['Who', 'has', 'not', 'registered', 'Grab', 'your', 'tickets', 'and', 'join', 'us', 'come', 'November', '18', 'Mountain', 'conference', 'in', 'Buea']",['Silicon'],[''],3
ActiveSpaces,"['Les', 'intervenants', 'que', 'nous', 'avons', 'pu', 'retrouver', 'dans', 'le', 'documentaire', 'amp']",[],"['Ma_ow', 'yn3']",4
ActiveSpaces,"['RT', 'Partenaire', 'suggère', 'à', 'jeunesse', 'Africaine', 'prochaine', 'rentrée', '260']",['Afropreneur'],"['objiscameroun', 'objis', '10000codeurs']",11
ActiveSpaces,"['RT', 'Au', 'final', 'il', 'est', 'intéressant', 'de', 'noter', 'que', 'peu', 'importe', 'le', 'pays', 'en', 'Afrique']",[],"['ShupaShoops', 'ActivSpaces', 'liebeBAT', 'Jonzyow', 'freethinkingST']",6
ActiveSpaces,"['Place', 'à', 'la', 'séance', 'de', 'questionsréponses', 'avec', 'et']",['afropreneur'],"['liebeBAT', 'Jonzyow', 'TechOfAfrica', 'freethinkingST']",4
ActiveSpaces,"['RT', 'Perspectives', 'davenir', '', 'accompagnement', '', 'évolution', 'de', 'lenvironnement', '']",[],"['ShupaShoops', 'ActivSpaces', 'liebeBAT', 'Jonzyow', 'freethinkingST']",4
ActiveSpaces,"['LAfrique', 'numérique', 'en', '2030', 'sera', '', 'Riche', 'numérique', 'et', 'prospère', '', 'Le', 'portemonnaie', 'physique', 'aura', 'disparu']",[],[],10
ActiveSpaces,"['RT', '', 'donner', 'de', 'la', 'visibilité', 'aux', 'afropreneurs', 'leur', 'donner', 'la', 'possibilité', 'de']",[],"['ShupaShoops', 'ActivSpaces', 'liebeBAT', 'Jonzyow', 'freethinkingST']",5
ActiveSpaces,"['RT', 'Le', 'documentaire', 'de', 'met', 'en', 'évidence', 'un', 'problème', 'rencontré', 'par', 'les', 'startups', 'Africaines', '', 'le', 'man']",['Afropreneur'],"['objiscameroun', 'TechOfAfrica']",9
ActiveSpaces,"['RT', 'Défis', 'à', 'surmonter', '', '', 'financement', '', 'infrastructures', '', 'collaborateursempl']",[],"['ShupaShoops', 'ActivSpaces', 'liebeBAT', 'Jonzyow', 'freethinkingST']",7
ActiveSpaces,"['RT', '', 'quelquun', 'qui', 'trouve', '1', 'solution', 'à', 'un', 'besoin', 'qui', 'se', 'pose', '', 'u']",['Afropreneur'],"['ShupaShoops', 'ActivSpaces', 'liebeBAT', 'Jonzyow', 'freethinkingST']",9
ActiveSpaces,"['RT', 'My', 'other', 'friend', 'is', 'also', 'in', 'the', 'documentary', 'Happening', 'at', 'with']",['afropreneur'],"['freethinkingST', 'YannLeBeux', 'ActivSpaces', 'DjiaThink', 'liebeBA']",5
